ShipmentID,OrderDate,ProductName,ProductClass,ManufacturingSite,DistributorName,Country,QuantityShipped,ShipmentMode,ScheduledDeliveryDate,ActualDeliveryDate,FreightCostUSD,WeightKg,ShipmentStatus
SHP000163,2018-11-28,Feruprazole,Mood Stabilizers,POZNAN SITE,Schuppe Inc,Poland,55,Ocean,2018-12-05,2018-12-05,3987.11,770.6,Delivered
SHP000164,2019-05-10,Syntheruvax Proracin,Antimalarial, warsaw plant  ,Stehr-Champlin,Poland,55,Truck,2019-05-17,2019-05-17,3281.17,637.2,delivered
SHP000165,2020-01-01, Stelazolid  ,Antimalarial,Poznan Site,Kozey-Emmerich,Germany,65,Air,2020-01-08,2020-01-06,1646.42,310.5,In Transit
SHP000166,2017-07-18,Diaxolol,Antiseptics,Krakow Facility,Nader-Gaylord,Germany,388,,2017-07-25,2017-07-24,4765.36,540.8,IN TRANSIT
SHP000167,2017-05-13,Cephovelam,Mood Stabilizers, Munich Plant  ,Smith Inc,Poland,241,Truck,2017-05-20,2017-05-19,543.69,516.4,Cancelled
SHP000168,2018-09-27, Malaxolol Aeroprosyn  ,Antiseptics,Frankfurt Plant,Erdman,Germany,91,Ocean,2018-10-04,2018-10-02,730.71,720.3,Pending
SHP000169,2017-02-27,Ceftatana Serolamide,Antipiretics, munich plant  ,Lockman,Germany,215,Ocean,2017-03-06,2017-03-06,3422.73,837.3,pending
SHP000170,2019-07-25,Afaxacin,Analgesics, krakow facility  ,Daugherty-Rempel,Germany,53,Truck,2019-08-01,2019-07-31,3442.94,114.8,Delivered
SHP000171,2019-10-26, Aciprex  ,Antipiretics, POZNAN SITE  , Gottlieb-Cruickshank  ,Poland,385,Air,2019-11-02,2019-11-02,59.99,719.1,Delivered
SHP000172,2020-10-24,Panpion,Antiseptics,poznan site,Koss,Germany,153,Ocean,2020-10-31,2020-10-30,1493.98,573.5,DELIVERED
SHP000173,2020-09-18,Adriafinil Ehtymara,Antiseptics,frankfurt plant, Gerlach LLC  ,Germany,37,Ocean,2020-09-25,2020-10-03,198.31,304.6,Cancelled
SHP000174,2017-09-03, Dasagestin  ,Analgesics,Poznan Site,Stehr-Champlin,Poland,198,Truck,2017-09-10,2017-09-08,2175.94,798.4,IN TRANSIT
SHP000175,2019-11-05,Abranatal Lysoprosate,Antiseptics,Munich Plant,Crist Inc,Germany,99,Air,2019-11-12,2019-11-10,1968.01,302.3,In Transit
SHP000176,2020-10-09,Lactubucil,Antipiretics, Poznan Site  ,Hansen Group Pharm,Germany,54,Truck,2020-10-16,2020-10-16,4380.33,586.6,Delivered
SHP000177,2020-10-13,Proderal,Antiseptics,munich plant,Smith Inc,Poland,44,Air Charter,2020-10-20,2020-10-22,1273.54,894.4,delivered
SHP000178,2018-02-23,Atrabicin Alkerotec,Antiseptics,Krakow Facility,Welch-Langworth,Germany,266,Truck,2018-03-02,2018-03-02,4882.19,502.8,Delivered
SHP000179,2019-03-28, Magneprex  ,Antimalarial,KRAKOW FACILITY,Lindgren-Simonis Pharm,Poland,51,Air Charter,2019-04-04,2019-04-02,3318.46,583.9,cancelled
SHP000180,2017-02-01,Adrecetam Barazoxane,Antimalarial,Poznan Site, Kris LLC  ,Poland,152,Ocean,2017-02-08,2017-02-07,507.3,703.5,Delivered
SHP000181,2018-01-03,Testant,Mood Stabilizers,Warsaw Plant,Daugherty-Rempel,Germany,159,Ocean,2018-01-10,2018-01-09,3136.32,479.8,delivered
SHP000182,2020-12-05,Malavirine Alimdine,Mood Stabilizers, Munich Plant  ,Lockman,Germany,170,Air,2020-12-12,2020-12-16,4742.94,254.9,Delivered
SHP000183,2018-03-06, Ranediol  ,Antibiotics,Warsaw Plant,Koss,Germany,66,Truck,2018-03-13,2018-03-11,4255.6,10.6,Delivered
SHP000184,2019-09-29,Aggretisol,Antimalarial,Krakow Facility, Prohaska-Kuhic  ,Poland,86,Air Charter,2019-10-06,2019-10-06,558.06,312.8,In Transit
SHP000185,2019-07-29,Finanel,Antimalarial,Krakow Facility,Lindgren-Simonis Pharm,Poland,5,Ocean,2019-08-05,2019-08-05,2482.16,843.3,SHIPPED
SHP000186,2020-07-25, Pulmodiol Adalaxime  ,Analgesics,MUNICH PLANT,Rogahn-Klein,Poland,140,Air,2020-08-01,2020-08-01,951.53,746.4,delivered
SHP000187,2018-04-23,Kinenadryl,Antipiretics, Poznan Site  ,Graham and Sons,Poland,447,,2018-04-30,2018-04-29,4023.93,502.4,Delivered
SHP000188,2018-01-07,Albudazole Erobloc,Antiseptics,FRANKFURT PLANT,Nader-Gaylord,Germany,93,Ocean,2018-01-14,2018-01-12,4656.59,781.4,Delivered
SHP000189,2019-12-15, Cordamectin Actolamin  ,Antipiretics,warsaw plant,Crist Inc,Germany,84,Air Charter,2019-12-22,2019-12-21,2867.91,677.3,Delivered
SHP000190,2019-11-10,Exotropin Empizine,Mood Stabilizers,Poznan Site,Schuppe Inc,Poland,50,Air Charter,2019-11-17,2019-11-15,2814.63,550.6,Delivered
SHP000191,2019-02-28,Xenaminphen,Antimalarial,WARSAW PLANT, Cassin  ,Poland,422,Air Charter,2019-03-07,2019-03-05,233.52,600.8,Delivered
SHP000192,2017-04-20, Palodizem  ,Mood Stabilizers,KRAKOW FACILITY,Rogahn-Klein,Poland,24,Air Charter,2017-04-27,2017-04-26,1874.16,646.0,Delivered
SHP000193,2020-01-20, Metapatch  ,Antipiretics,krakow facility,Gleason,Germany,103,Air Charter,2020-01-27,2020-01-27,3885.38,465.7,delivered
SHP000194,2018-09-08,Exotropin Empizine,Mood Stabilizers,POZNAN SITE,Daugherty-Rempel,Germany,171,Air,2018-09-15,2018-09-15,4422.02,894.1,Delivered
SHP000195,2017-12-31,Aldevac,Analgesics,warsaw plant, Gottlieb-Cruickshank  ,Poland,128,,2018-01-07,2018-01-07,4685.82,464.4,In Transit
SHP000196,2019-08-21,Diprotaine,Antiseptics,frankfurt plant,Rohan,Poland,101,Air Charter,2019-08-28,2019-08-26,3543.11,439.5,DELIVERED
SHP000197,2018-07-27,Interfestar,Antibiotics,munich plant,Cassin,Poland,240,Truck,2018-08-03,2018-08-08,1440.0,526.8,Delivered
SHP000198,2018-01-08,Choriotrisin,Antibiotics,warsaw plant, Rohan  ,Poland,55,Air,2018-01-15,2018-01-13,3833.43,877.9,SHIPPED
SHP000199,2019-11-04, Lansopril Acribax  ,Antipiretics,Poznan Site, Kris LLC  ,Poland,26,Truck,2019-11-11,2019-11-18,4852.77,838.3,Cancelled
SHP000200,2017-02-04,Menogine,Antiseptics,Frankfurt Plant, Schuppe Inc  ,Poland,161,Ocean,2017-02-11,2017-02-10,3430.63,314.7,shipped
SHP000201,2019-11-23,Menogine,Antiseptics,FRANKFURT PLANT, Hansen Group Pharm  ,Germany,115,Ocean,2019-11-30,2019-11-29,1496.17,813.6,Shipped
SHP000202,2018-08-10,Effigine Propraprex,Antimalarial,Frankfurt Plant,Rohan,Poland,38,Air Charter,2018-08-17,2018-08-15,2113.94,549.6,SHIPPED
SHP000203,2018-04-30,Eproline,Antibiotics,Frankfurt Plant,Daugherty-Rempel,Germany,59,Air,2018-05-07,2018-05-09,2612.16,624.7,delivered
SHP000204,2017-08-27,Ranediol,Antibiotics, warsaw plant  ,Graham and Sons,Poland,34,Air,2017-09-03,2017-09-03,1832.33,339.1,Delivered
SHP000205,2019-08-09,Lovepion,Antiseptics,Krakow Facility, Koss  ,Germany,53,Air,2019-08-16,2019-08-16,227.38,778.4,SHIPPED
SHP000206,2020-07-22,Atomorelin,Analgesics, warsaw plant  ,Hansen Group Pharm,Germany,67,Ocean,2020-07-29,2020-08-06,1184.76,113.8,In Transit
SHP000207,2019-11-29,Ketastadil,Analgesics,FRANKFURT PLANT,Koss,Germany,198,Truck,2019-12-06,2019-12-06,2908.49,175.7,cancelled
SHP000208,2020-03-28,Amlominphen Dexanovate,Analgesics,warsaw plant,Beier,Poland,134,Air,2020-04-04,2020-04-04,1433.97,556.4,delivered
SHP000209,2017-01-20,Bexridol,Antipiretics,KRAKOW FACILITY,Rohan,Poland,97,Truck,2017-01-27,2017-02-04,470.29,270.7,DELIVERED
SHP000210,2020-01-10,Androporin,Antiseptics, MUNICH PLANT  ,Carter-Conn,Poland,155,Ocean,2020-01-17,2020-01-17,312.34,366.0,delivered
SHP000211,2020-12-13,Zonixamine Immulinum,Analgesics,munich plant,Gleason,Germany,398,Ocean,2020-12-20,2020-12-20,707.8,626.5,delivered
SHP000212,2020-10-12,Ranediol,Antibiotics,WARSAW PLANT, Beier  ,Poland,364,Air Charter,2020-10-19,2020-10-18,426.02,437.2,delivered
SHP000213,2018-08-19,Darlofen,Antipiretics,Poznan Site, Romaguera-Fay  ,Germany,95,Truck,2018-08-26,2018-08-31,301.43,484.2,delivered
SHP000214,2019-10-26, Methiclotide  ,Antibiotics,MUNICH PLANT,Graham and Sons,Poland,128,Air Charter,2019-11-02,2019-11-02,1129.23,419.2,pending
SHP000215,2019-03-29,Epzipitant,Analgesics, POZNAN SITE  ,Lockman,Germany,107,Truck,2019-04-05,2019-04-04,289.73,417.9,DELIVERED
SHP000216,2017-09-01,Claricriptine Adaferol,Antibiotics,Frankfurt Plant,Schaefer LLC,Germany,162,Air Charter,2017-09-08,2017-09-06,2083.26,268.0,Delivered
SHP000217,2019-06-06,Dantolac Pazocor,Analgesics,Warsaw Plant,Welch-Langworth,Germany,40,Air,2019-06-13,2019-06-12,1087.31,754.5,shipped
SHP000218,2017-04-23,Adideine,Mood Stabilizers,KRAKOW FACILITY,Lockman,Germany,587,Ocean,2017-04-30,2017-04-29,2230.89,227.3,delivered
SHP000219,2017-11-03,Factolamide,Antiseptics, WARSAW PLANT  ,Carter-Conn,Poland,39,Air Charter,2017-11-10,2017-11-08,866.0,815.3,DELIVERED
SHP000220,2018-01-03,Ionclotide,Analgesics,krakow facility, Koss  ,Germany,336,Truck,2018-01-10,2018-01-09,882.76,494.2,Delivered
SHP000221,2019-01-08,Claripenem,Antibiotics, Warsaw Plant  ,Welch-Langworth,Germany,217,Truck,2019-01-15,2019-01-14,N/A,641.1,delivered
SHP000222,2019-11-05,Ampinonide,Antimalarial,poznan site,Erdman,Germany,52,Truck,2019-11-12,2019-11-11,145.8,635.0,Delivered
SHP000223,2020-03-29,Afretosine,Mood Stabilizers,munich plant,Stehr-Champlin,Poland,180,Ocean,2020-04-05,2020-04-05,3338.44,,cancelled
SHP000224,2017-03-04,Alpharolac,Antipiretics,frankfurt plant,Rohan,Poland,259,Ocean,2017-03-11,2017-03-09,3414.72,343.3,delivered
SHP000225,2020-11-30, Adriacaine  ,Mood Stabilizers,Munich Plant, Kozey-Emmerich  ,Germany,116,Air,2020-12-07,2020-12-06,3800.9,585.2,Delivered
SHP000226,2020-04-07,Diprolimus,Antiseptics,POZNAN SITE,Rogahn-Klein,Poland,132,Truck,2020-04-14,2020-04-14,821.06,604.8,In Transit
SHP000227,2018-09-06, Spiroderall  ,Mood Stabilizers,munich plant,Romaguera-Fay,Germany,53,Air,2018-09-13,2018-09-13,970.02,76.2,In Transit
SHP000228,2017-07-13,Alpharolac,Antipiretics, FRANKFURT PLANT  ,Kris LLC,Poland,9,Air,2017-07-20,2017-07-20,599.66,249.4,DELIVERED
SHP000229,2017-11-01,Pentastrin,Antibiotics,frankfurt plant, Welch-Langworth  ,Germany,52,Truck,2017-11-08,2017-11-08,1813.13,411.5,pending
SHP000230,2018-01-23, Ciclonazol  ,Antiseptics,Krakow Facility, Schaefer LLC  ,Germany,75,Air Charter,2018-01-30,2018-02-04,N/A,783.8,delivered
SHP000231,2019-04-16,Albuterenone,Antimalarial,Krakow Facility,Prohaska-Kuhic,Poland,63,Truck,2019-04-23,2019-04-21,3639.84,,Shipped
SHP000232,2019-05-24,Halciramine,Antimalarial,FRANKFURT PLANT,Beier,Poland,20,Air,2019-05-31,2019-05-31,3348.06,,delivered
SHP000233,2018-11-22,Claricriptine Adaferol,Antibiotics, Frankfurt Plant  ,Erdman,Germany,29,Air,2018-11-29,2018-11-27,3977.61,881.4,Delivered
SHP000234,2017-01-23,Primapion,Antibiotics, poznan site  ,Gerlach LLC,Germany,178,Air,2017-01-30,2017-01-30,3991.57,665.0,pending
SHP000235,2019-10-10, Imiderm Vibranovate  ,Antipiretics,Frankfurt Plant, Lindgren-Simonis Pharm  ,Poland,77,Truck,2019-10-17,2019-10-17,3948.07,335.9,DELIVERED
SHP000236,2018-09-17,Choriogestrel,Antiseptics,frankfurt plant,Schuppe Inc,Poland,79,Air Charter,2018-09-24,2018-09-23,1388.23,815.0,delivered
SHP000237,2020-12-06, Ergomethate  ,Mood Stabilizers,MUNICH PLANT,Gottlieb-Cruickshank,Poland,168,Air Charter,2020-12-13,2020-12-11,289.42,18.5,Delivered
SHP000238,2018-11-01,Algluconium Dorzofoxin,Antibiotics,MUNICH PLANT, Crist Inc  ,Germany,132,Ocean,2018-11-08,2018-11-08,2478.62,425.0,Shipped
SHP000239,2020-04-24, Diaxolol  ,Antiseptics,Krakow Facility,Schaefer LLC,Germany,155,Air,2020-05-01,2020-04-29,3628.81,25.6,Delivered
SHP000240,2020-03-10,Lacoplex Hyaluvance,Mood Stabilizers,Munich Plant, Schaefer LLC  ,Germany,130,Air,2020-03-17,2020-03-16,2106.27,721.3,Delivered
SHP000241,2017-10-21,Acubulin,Antipiretics,poznan site,Rogahn-Klein,Poland,34,Air Charter,2017-10-28,2017-10-28,3866.8,,Shipped
SHP000242,2019-06-22,Abranatal Lysoprosate,Antiseptics,Munich Plant,Prohaska-Kuhic,Poland,39,Air Charter,2019-06-29,2019-06-29,536.17,459.4,Delivered
SHP000243,2017-01-01,Clinolan Pitoletra,Mood Stabilizers,Munich Plant,Lindgren-Simonis Pharm,Poland,120,Air,2017-01-08,2017-01-08,4241.28,572.3,Delivered
SHP000244,2018-08-17,Ketamara Evogel,Antipiretics,poznan site,Schaefer LLC,Germany,58,Ocean,2018-08-24,2018-08-23,622.91,564.7,DELIVERED
SHP000245,2020-12-20, Ultrimax Ultriset  ,Antiseptics, Krakow Facility  , Lockman  ,Germany,25,Air,2020-12-27,2020-12-27,3091.69,478.6,Delivered
SHP000246,2017-09-30,Sanctumine,Antimalarial,WARSAW PLANT,Kris LLC,Poland,52,Ocean,2017-10-07,2017-10-05,88.04,478.0,DELIVERED
SHP000247,2019-03-27, Ceftatana Serolamide  ,Antipiretics,munich plant,Nader-Gaylord,Germany,137,Truck,2019-04-03,2019-04-01,2600.79,55.1,Pending
SHP000248,2020-07-25,Adalatamine,Antiseptics, Poznan Site  ,Prohaska-Kuhic,Poland,47,Truck,2020-08-01,2020-07-30,139.47,761.5,DELIVERED
SHP000249,2020-08-28, Ultrimax Ultriset  ,Antiseptics,Krakow Facility,Stehr-Champlin,Poland,438,Truck,2020-09-04,2020-09-04,2772.3,32.0,Delivered
SHP000250,2020-03-30, Cricane Acamsumab  ,Antiseptics,warsaw plant,Kris LLC,Poland,12,Ocean,2020-04-06,2020-04-10,2898.49,270.2,Delivered
SHP000251,2018-11-01,Hemavate Spirolinum,Mood Stabilizers,Warsaw Plant,Rohan and Sons,Germany,153,Truck,2018-11-08,2018-11-07,3317.05,545.5,Delivered
SHP000252,2020-02-25,Amcibax Amcikeran,Analgesics,FRANKFURT PLANT,Kris LLC,Poland,57,Truck,2020-03-03,2020-03-02,69.72,227.8,Delivered
SHP000253,2017-10-12,Acycnafine Microvate,Mood Stabilizers,frankfurt plant,Romaguera-Fay,Germany,74,Air,2017-10-19,2017-10-17,421.75,296.4,DELIVERED
SHP000254,2017-06-08,Afaxacin,Analgesics,Krakow Facility,Rohan and Sons,Germany,31,Air Charter,2017-06-15,2017-06-13,4512.67,506.0,Shipped
SHP000255,2020-07-24, Symdocet  ,Antipiretics, Poznan Site  ,Cassin,Poland,108,,2020-07-31,2020-07-29,N/A,664.8,In Transit
SHP000256,2020-02-05,Microroban Afatigomar,Antimalarial, munich plant  ,Welch-Langworth,Germany,72,Air Charter,2020-02-12,2020-02-11,3157.34,218.4,DELIVERED
SHP000257,2017-10-09,Bexridol,Antipiretics,krakow facility, Bashirian-Kassulke  ,Germany,186,Air,2017-10-16,2017-10-15,453.23,194.5,In Transit
SHP000258,2019-01-22,Cricane Acamsumab,Antiseptics, Warsaw Plant  ,Lindgren-Simonis Pharm,Poland,18,Air Charter,2019-01-29,2019-01-29,4859.16,565.0,DELIVERED
SHP000259,2020-12-28,Zarostral,Antipiretics,Warsaw Plant,Nader-Gaylord,Germany,111,Ocean,2021-01-04,2021-01-03,3427.35,116.9,Shipped
SHP000260,2019-07-13,Brimorix Amonine,Antibiotics,munich plant,Welch-Langworth,Germany,64,Ocean,2019-07-20,2019-07-28,4228.98,,Shipped
SHP000261,2020-10-07,Exotropin Empizine,Mood Stabilizers,POZNAN SITE,Carter-Conn,Poland,44,Truck,2020-10-14,2020-10-14,4857.06,537.2,delivered
SHP000262,2020-09-21, Amavirase  ,Antipiretics,Munich Plant,Daugherty-Rempel,Germany,270,Truck,2020-09-28,2020-09-28,3141.97,857.1,IN TRANSIT
SHP000263,2017-10-18, Adtiza Gammaluble  ,Antibiotics,Warsaw Plant, Prohaska-Kuhic  ,Poland,95,Air,2017-10-25,2017-10-24,4000.54,727.9,Delivered
SHP000264,2020-03-09, Araxetine  ,Antibiotics,Frankfurt Plant,Gerlach LLC,Germany,85,Air Charter,2020-03-16,2020-03-16,904.34,36.5,Pending
SHP000265,2017-08-09, Aclonuma  ,Antimalarial,Warsaw Plant, Schaefer LLC  ,Germany,173,Air,2017-08-16,2017-08-14,1446.87,721.9,In Transit
SHP000266,2019-06-09, Halcifergen Nevazone  ,Antimalarial,Warsaw Plant,Kris LLC,Poland,30,Air Charter,2019-06-16,2019-06-14,1417.07,476.8,Delivered
SHP000267,2019-03-10,Zonitonin,Antiseptics,Warsaw Plant,Gerlach LLC,Germany,15,Truck,2019-03-17,2019-03-24,3996.39,482.2,Delivered
SHP000268,2019-10-14,Menogine,Antiseptics,frankfurt plant,Gleason,Germany,251,Truck,2019-10-21,2019-10-21,2366.46,376.0,shipped
SHP000269,2019-05-10,Factofribrate,Mood Stabilizers, FRANKFURT PLANT  ,Lesch,Germany,44,Ocean,2019-05-17,2019-05-17,3859.8,613.4,delivered
SHP000270,2020-05-06,Ergomethate,Mood Stabilizers,Munich Plant,Cassin,Poland,148,Air,2020-05-13,2020-05-12,199.67,712.3,Delivered
SHP000271,2019-10-11,Alglutriptan,Analgesics,poznan site,Schuppe Inc,Poland,330,Ocean,2019-10-18,2019-10-23,1465.16,737.1,In Transit
SHP000272,2017-10-27,Aggretisol,Antimalarial, Krakow Facility  ,Hansen Group Pharm,Germany,270,Air,2017-11-03,2017-11-02,4486.2,150.1,Delivered
SHP000273,2020-04-13,Fentalac,Antipiretics,Warsaw Plant, Kozey-Emmerich  ,Germany,163,Air Charter,2020-04-20,2020-04-26,158.01,464.6,Delivered
SHP000274,2018-01-12,Travosoline Capolac,Antipiretics,POZNAN SITE,Rohan and Sons,Germany,121,Truck,2018-01-19,2018-01-18,710.83,897.5,delivered
SHP000275,2018-02-24, Aquamycin Lacoran  ,Analgesics,warsaw plant,Gleason,Germany,23,Air Charter,2018-03-03,2018-03-06,1366.43,39.2,Pending
SHP000276,2019-04-14, Palodizem  ,Mood Stabilizers,krakow facility,Lindgren-Simonis Pharm,Poland,260,Truck,2019-04-21,2019-04-19,4916.14,,DELIVERED
SHP000277,2020-12-10,Trazobalamin,Mood Stabilizers,Poznan Site,Gottlieb-Cruickshank,Poland,116,Truck,2020-12-17,2020-12-17,3734.74,382.5,cancelled
SHP000278,2020-11-16,Topitaine,Mood Stabilizers, Frankfurt Plant  , Lockman  ,Germany,99,Air,2020-11-23,2020-11-21,4044.48,294.6,Delivered
SHP000279,2019-10-31, Fentalac  ,Antipiretics,Warsaw Plant,Gerlach LLC,Germany,9,Truck,2019-11-07,2019-11-06,1388.22,269.3,DELIVERED
SHP000280,2020-05-25,Travoloride,Antiseptics,MUNICH PLANT, Kris LLC  ,Poland,379,Air Charter,2020-06-01,2020-05-31,4355.86,784.5,Delivered
SHP000281,2017-05-04,Dasagestin,Analgesics,Poznan Site,Nader-Gaylord,Germany,135,Air Charter,2017-05-11,2017-05-10,3836.35,858.1,Pending
SHP000282,2019-10-23,Ibruferon,Antiseptics, frankfurt plant  ,Erdman,Germany,78,Air,2019-10-30,2019-10-29,3984.37,683.9,delivered
SHP000283,2020-12-22,Ceretosine,Antiseptics,Poznan Site, Schuppe Inc  ,Poland,249,Truck,2020-12-29,2020-12-29,2863.97,457.3,Delivered
SHP000284,2018-06-15, Symbiroban  ,Antibiotics,Poznan Site,Welch-Langworth,Germany,50,Ocean,2018-06-22,2018-06-20,3364.59,704.4,DELIVERED
SHP000285,2017-11-21, Lactubucil  ,Antipiretics,Poznan Site,Beier,Poland,45,Truck,2017-11-28,2017-11-26,1033.17,31.1,DELIVERED
SHP000286,2019-10-28, Sumanazole  ,Analgesics,MUNICH PLANT,Rohan and Sons,Germany,248,Air Charter,2019-11-04,2019-11-02,794.81,75.7,delivered
SHP000287,2020-11-12,Duraprazole Agalsixolol,Antiseptics, Frankfurt Plant  , Rogahn-Klein  ,Poland,67,Air Charter,2020-11-19,2020-11-17,3072.33,841.1,delivered
SHP000288,2020-10-10,Effidomide Evofribrate,Antiseptics, Warsaw Plant  ,Prohaska-Kuhic,Poland,48,Truck,2020-10-17,2020-10-16,2563.41,727.9,delivered
SHP000289,2019-02-01,Algluconium Dorzofoxin,Antibiotics, munich plant  ,Rogahn-Klein,Poland,150,Air,2019-02-08,2019-02-06,4949.73,245.9,Delivered
SHP000290,2020-02-29,Magneprex,Antimalarial, KRAKOW FACILITY  ,Welch-Langworth,Germany,106,Air,2020-03-07,2020-03-05,4271.5,424.6,Delivered
SHP000291,2020-03-24, Asparathasone Unipan  ,Antibiotics,Poznan Site,Lindgren-Simonis Pharm,Poland,774,Ocean,2020-03-31,2020-03-30,339.66,777.2,DELIVERED
SHP000292,2017-09-03,Robapril,Antipiretics, WARSAW PLANT  ,Carter-Conn,Poland,308,Air Charter,2017-09-10,2017-09-09,2653.48,454.6,Delivered
SHP000293,2019-02-03,Magneprex,Antimalarial,krakow facility,Carter-Conn,Poland,43,Air Charter,2019-02-10,2019-02-10,708.39,285.9,DELIVERED
SHP000294,2020-04-04,Fentalac,Antipiretics, WARSAW PLANT  ,Carter-Conn,Poland,326,Air,2020-04-11,2020-04-10,2882.82,553.3,In Transit
SHP000295,2018-10-13,Effigine Propraprex,Antimalarial,Frankfurt Plant,Lockman,Germany,405,Air,2018-10-20,2018-10-19,1051.94,23.0,IN TRANSIT
SHP000296,2017-11-22,Ketastadil,Analgesics,Frankfurt Plant,Rogahn-Klein,Poland,-374,Air,2017-11-29,2017-12-01,1505.31,36.4,SHIPPED
SHP000297,2020-01-10,Albuterenone,Antimalarial, Krakow Facility  ,Welch-Langworth,Germany,108,Ocean,2020-01-17,2020-01-17,1766.87,310.1,Delivered
SHP000298,2017-06-21,Zarostral,Antipiretics, warsaw plant  ,Smith Inc,Poland,22,Truck,2017-06-28,2017-06-27,307.53,343.4,Delivered
SHP000299,2017-11-13, Alglutriptan  ,Analgesics,Poznan Site,Schuppe Inc,Poland,136,Truck,2017-11-20,2017-11-18,2003.08,455.5,delivered
SHP000300,2018-08-23, Sevoderm  ,Antipiretics,Munich Plant,Kris LLC,Poland,58,Truck,2018-08-30,2018-08-28,2268.86,489.0,Shipped
SHP000301,2019-08-09,Travosoline Capolac,Antipiretics,POZNAN SITE,Hansen Group Pharm,Germany,504,Air,2019-08-16,2019-08-14,4608.12,897.2,delivered
SHP000302,2018-03-01,Abranatal Lysoprosate,Antiseptics,munich plant,Carter-Conn,Poland,151,Truck,2018-03-08,2018-03-06,594.24,696.5,Delivered
SHP000303,2017-12-23,Diazemid Felcept,Analgesics,WARSAW PLANT,Rohan and Sons,Germany,117,Ocean,2017-12-30,2017-12-28,119.96,791.6,Delivered
SHP000304,2017-02-19,Morphizolid Tianalin,Mood Stabilizers,krakow facility,Nader-Gaylord,Germany,60,Ocean,2017-02-26,2017-02-26,2372.32,43.2,PENDING
SHP000305,2019-10-12,Pulmofine,Antibiotics,warsaw plant,Carter-Conn,Poland,213,Air,2019-10-19,2019-10-19,1077.37,359.0,Delivered
SHP000306,2020-12-05,Apronazol,Antibiotics,KRAKOW FACILITY,Schuppe Inc,Poland,16,Air Charter,2020-12-12,2020-12-12,3296.45,152.8,Delivered
SHP000307,2020-01-05, Pitodomide  ,Antimalarial,Munich Plant,Rohan and Sons,Germany,237,Truck,2020-01-12,2020-01-12,3425.47,336.8,Delivered
SHP000308,2018-01-18, Magnemunex  ,Antiseptics,Munich Plant,Rogahn-Klein,Poland,40,Air,2018-01-25,2018-01-24,2532.4,155.7,Pending
SHP000309,2018-04-28,Albuterenone,Antimalarial,KRAKOW FACILITY,Hansen Group Pharm,Germany,219,Ocean,2018-05-05,2018-05-03,2437.26,77.5,DELIVERED
SHP000310,2020-12-31,Travoloride,Antiseptics,MUNICH PLANT,Welch-Langworth,Germany,72,,2021-01-07,2021-01-05,2003.32,323.4,Delivered
SHP000311,2019-12-15,Sevoderm,Antipiretics,Munich Plant,Erdman,Germany,161,Air,2019-12-22,2019-12-22,1902.17,807.6,Delivered
SHP000312,2019-01-13,Kiovax Tercorolac,Analgesics,Munich Plant,Hansen Group Pharm,Germany,92,Air,2019-01-20,2019-01-19,N/A,528.0,Delivered
SHP000313,2017-11-29,Diaxolol,Antiseptics,krakow facility,Nader-Gaylord,Germany,71,Truck,2017-12-06,2017-12-06,3196.06,128.5,Delivered
SHP000314,2019-06-25,Symbisine Prednimadin,Mood Stabilizers,FRANKFURT PLANT,Nader-Gaylord,Germany,65,Air,2019-07-02,2019-07-03,4679.03,784.0,Delivered
SHP000315,2020-08-28, Relenstrel Exurabine  ,Antibiotics, Warsaw Plant  ,Lindgren-Simonis Pharm,Poland,75,Air Charter,2020-09-04,2020-09-04,3054.2,549.7,Delivered
SHP000316,2019-01-30,Afretosine,Mood Stabilizers,MUNICH PLANT, Rohan and Sons  ,Germany,738,Air,2019-02-06,2019-02-04,4497.2,140.5,DELIVERED
SHP000317,2017-09-24, Topifribrate  ,Analgesics,Munich Plant,Prohaska-Kuhic,Poland,120,Ocean,2017-10-01,2017-10-06,4023.95,186.7,DELIVERED
SHP000318,2020-12-17,Symbisine Prednimadin,Mood Stabilizers,FRANKFURT PLANT,Gottlieb-Cruickshank,Poland,339,Ocean,2020-12-24,2020-12-22,1264.96,866.4,delivered
SHP000319,2019-12-21,Amavirase,Antipiretics,Munich Plant,Prohaska-Kuhic,Poland,61,Ocean,2019-12-28,2019-12-29,4154.46,837.4,Delivered
SHP000320,2019-07-24,Thalilamide,Antibiotics,Warsaw Plant, Rohan  ,Poland,115,Air,2019-07-31,2019-07-31,1403.55,552.6,DELIVERED
SHP000321,2020-08-23,Microroban Afatigomar,Antimalarial,Munich Plant, Schuppe Inc  ,Poland,170,Air,2020-08-30,2020-08-30,1581.96,546.6,Delivered
