Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team
Gottlieb-Cruickshank  ,Haley PLC Pharmaceutical Limited,Opole,Poland,50.6722,17.9253,Pharmacy,Retail,Dorzovorin Pentadarone,Antimalarial,7,164,1148,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Buckridge, Hand and Hyatt Pharma Plc",Zgorzelec,Poland,51.1528,15,Pharmacy,Institution,Neuropogen Empibax,Analgesics,5,605,3025,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Zieme, Doyle and Kunze ",Lublin,Poland,51.2333,22.5667,Hospital,Private,Enzastryl,Antiseptics,30,26,780,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Rowe PLC Pharmaceutical Ltd,K??ty,Poland,49.8821,19.2233,Pharmacy,Institution,Sumanazole,Analgesics,56,529,29624,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Ranediol,Antibiotics,1,401,401,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",Krapkowice,Poland,50.4751,17.9654,Pharmacy,Institution,Saprodeine Zanprosyn,Antibiotics,2,215,430,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Paucek, Keeling and Bruen Pharm",????czna,Poland,51.3,22.8833,Pharmacy,Institution,Paronium Atracustone,Analgesics,5,414,2070,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Schaefer-Rolfson ,Niepo??omice,Poland,50.0339,20.2172,Hospital,Private,Clindaracil,Analgesics,1,173,173,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,West Group Pharmacy,Kluczbork,Poland,50.9833,18.2167,Hospital,Government,Morphizolid Tianalin,Mood Stabilizers,30,742,22260,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Kozey-Schroeder ,Jawor,Poland,51.05,16.1833,Hospital,Private,Diaxolol,Antiseptics,1,765,765,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Koch, Borer and Hagenes ",Ko??cian,Poland,52.0833,16.65,Hospital,Private,Argalazine Abostryl,Antipiretics,4,628,2512,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Wunsch, Mills and Walter ",Kielce,Poland,50.8725,20.6319,Pharmacy,Institution,Ampinonide,Antimalarial,4,248,992,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Crist Inc ,Stary S??cz,Poland,49.5625,20.6364,Hospital,Private,Magneprex,Antimalarial,10,187,1870,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",D??browa G??rnicza,Poland,50.3239,19.1947,Hospital,Government,Amavirase,Antipiretics,6,487,2922,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Balistreri-Watsica Pharmacy,E??k,Poland,53.8167,22.35,Pharmacy,Retail,Argalazine Abostryl,Antipiretics,4,628,2512,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Lesch PLC Pharmacy,Wroc??aw,Poland,51.1077,17.0353,Hospital,Private,Kinerinex,Antiseptics,15,647,9705,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Sanford, Franecki and Greenholt ",Nowa S??l,Poland,51.8,15.7167,Pharmacy,Institution,Abranatal Lysoprosate,Antiseptics,3,681,2043,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Steuber Ltd Pharmacy,Ostro????ka,Poland,53.0833,21.5667,Hospital,Private,Atrabicin Alkerotec,Antiseptics,20,249,4980,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Hill Ltd ,Gliwice,Poland,50.2976,18.6766,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,10,535,5350,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Hermiston LLC ,Strzegom,Poland,51,16.3333,Pharmacy,Institution,Kinerinex,Antiseptics,30,647,19410,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Prohaska-Kuhic Pharmacy,Wis??a,Poland,49.6667,18.8667,Pharmacy,Institution,Zarostral,Antipiretics,4,141,564,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Veum-Kerluke Pharmacy,Cz??uch??w,Poland,53.65,17.3667,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,10,502,5020,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Feest-Kshlerin Pharmaceutical Ltd,??widnik,Poland,51.2333,22.7,Pharmacy,Institution,Malavirine Alimdine,Mood Stabilizers,4,767,3068,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Medhurst-Beer Pharmaceutical Limited,Rybnik,Poland,50.0833,18.5,Pharmacy,Institution,Antaparin Varizyme,Mood Stabilizers,5,513,2565,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Adtiza Gammaluble,Antibiotics,3,452,1356,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Adriacaine,Mood Stabilizers,4,361,1444,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",D??browa G??rnicza,Poland,50.3239,19.1947,Hospital,Government,Travosoline Capolac,Antipiretics,24,610,14640,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Lacoplex Hyaluvance,Mood Stabilizers,4,334,1336,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Zieme, Doyle and Kunze ",Lublin,Poland,51.2333,22.5667,Hospital,Private,Xenaderal,Mood Stabilizers,3,311,933,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Ionclotide,Analgesics,6,631,3786,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Romaguera, Moen and Hagenes Pharmaceutical Limited",Sopot,Poland,54.4419,18.5478,Hospital,Private,Diazemid Felcept,Analgesics,6,613,3678,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Monahan Ltd ,O??wi??cim,Poland,50.0333,19.2333,Hospital,Government,Trazozaprine,Mood Stabilizers,10,708,7080,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Schmitt LLC Pharm,Nysa,Poland,50.4738,17.3344,Pharmacy,Retail,Finanel,Antimalarial,6,206,1236,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Prohaska-Kuhic Pharmacy,Wis??a,Poland,49.6667,18.8667,Pharmacy,Institution,Bexridol,Antipiretics,3,80,240,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Steuber, Skiles and Kilback Pharma Plc",Sosnowiec,Poland,50.3,19.1667,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,4,742,2968,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Funk PLC Pharmaceutical Limited,Miko????w,Poland,50.171,18.9041,Hospital,Government,Proderal,Antiseptics,10,34,340,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Keeling LLC Pharmacy,Olsztyn,Poland,53.78,20.4942,Pharmacy,Retail,Factofribrate,Mood Stabilizers,10,99,990,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Spencer-Jerde Pharmacy,Przeworsk,Poland,50.0591,22.4941,Pharmacy,Institution,Imiformin Transmunex,Antibiotics,5,400,2000,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Moore PLC Pharmaceutical Ltd,??om??a,Poland,53.1833,22.0833,Pharmacy,Retail,Hepavice,Mood Stabilizers,6,140,840,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Torp-Fisher Pharma Plc,Gorlice,Poland,49.6556,21.1604,Hospital,Government,Thionide,Analgesics,5,113,565,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Botsford and Sons Pharmaceutical Ltd,Ko??obrzeg,Poland,54.1667,15.5667,Pharmacy,Institution,Requimadin,Antimalarial,11,408,4488,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Hermiston LLC ,Strzegom,Poland,51,16.3333,Pharmacy,Institution,Amcibax Amcikeran,Analgesics,5,319,1595,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Funk PLC Pharmaceutical Limited,Miko????w,Poland,50.171,18.9041,Hospital,Government,Antaparin Varizyme,Mood Stabilizers,10,513,5130,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Purdy Ltd Pharmaceutical Limited,G??ucho??azy,Poland,50.3131,17.3742,Hospital,Government,Factolamide,Antiseptics,6,345,2070,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Heathcote, Grant and Witting Pharm",Bielsko-Bia??a,Poland,49.8225,19.0444,Pharmacy,Institution,Duraprazole Agalsixolol,Antiseptics,6,375,2250,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Thionide,Analgesics,6,113,678,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",Grudzi??dz,Poland,53.4925,18.7761,Pharmacy,Retail,Adriacaine,Mood Stabilizers,2,361,722,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Effidomide Evofribrate,Antiseptics,3,612,1836,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Crona Group Pharma Plc,Kwidzyn,Poland,53.7358,18.9308,Pharmacy,Institution,Decidenu Galantrigine,Antipiretics,3,590,1770,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Mills Inc Pharma Plc,Bydgoszcz,Poland,53.1167,18,Hospital,Private,Ranediol,Antibiotics,1,401,401,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",Krapkowice,Poland,50.4751,17.9654,Pharmacy,Institution,Alpradipine,Analgesics,5,445,2225,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Herman-Koss Pharm,Lubsko,Poland,51.7877,14.9724,Hospital,Private,Ranediol,Antibiotics,20,401,8020,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Steuber, Skiles and Kilback Pharma Plc",Sosnowiec,Poland,50.3,19.1667,Pharmacy,Retail,Insozyme,Antiseptics,10,655,6550,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Kling Inc Pharmaceutical Ltd,Ostrowiec ??wi??tokrzyski,Poland,50.9333,21.4,Pharmacy,Institution,Alglutriptan,Analgesics,6,301,1806,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Feest PLC ,??wiecie,Poland,53.4167,18.4333,Pharmacy,Retail,Stelazolid,Antimalarial,4,73,292,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Bernier, Murphy and Rau Pharmaceutical Ltd",Ruda ??l??ska,Poland,50.2628,18.8536,Pharmacy,Institution,Ceretosine,Antiseptics,10,343,3430,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Gleichner, Bahringer and Morar Pharma Plc",Gostynin,Poland,52.4167,19.4667,Hospital,Private,Alisteride Pemidizem,Antiseptics,10,35,350,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Herman-Koss Pharm,Lubsko,Poland,51.7877,14.9724,Hospital,Private,Antilamin Clinbital,Antibiotics,6,664,3984,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Romaguera, Moen and Hagenes Pharmaceutical Limited",Sopot,Poland,54.4419,18.5478,Hospital,Private,Tacrodomide,Antipiretics,2,420,840,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Interzide,Antimalarial,1,420,420,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Block-Romaguera Pharmaceutical Limited,Tarnowskie G??ry,Poland,50.45,18.8667,Hospital,Private,Adalatamine,Antiseptics,5,794,3970,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Erdman PLC Pharmacy,Ozimek,Poland,50.6731,18.2131,Pharmacy,Institution,Algluconium Dorzofoxin,Antibiotics,4,611,2444,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Ceretosine,Antiseptics,2,343,686,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Panpion,Antiseptics,2,692,1384,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Mante-Grady Pharm,Lubacz??w,Poland,50.1556,23.123,Pharmacy,Institution,Theopril,Antipiretics,6,768,4608,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Hill Ltd ,Gliwice,Poland,50.2976,18.6766,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,100,180,18000,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Leannon-West Pharmacy,Cieszyn,Poland,49.75,18.6333,Pharmacy,Retail,Menogine,Antiseptics,10,742,7420,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Okuneva-Corkery ,Kostrzyn nad Odr??,Poland,52.5883,14.6667,Hospital,Government,Atrabicin Alkerotec,Antiseptics,1,249,249,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Ondricka Ltd Pharmacy,??winouj??cie,Poland,53.9167,14.25,Hospital,Government,Relenstrel Exurabine,Antibiotics,250,424,106000,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Ganineva Agenium,Antiseptics,10,390,3900,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Gottlieb-Cruickshank Pharma Plc,Brzeszcze,Poland,50,19.15,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,5,334,1670,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Hansen, Fadel and Schroeder Pharm",Gniezno,Poland,52.5333,17.6,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,5,416,2080,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Parisian, Hagenes and Skiles Pharma Plc",Ciechocinek,Poland,52.8833,18.7833,Pharmacy,Retail,Zarostral,Antipiretics,100,141,14100,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Bashirian-Kassulke Pharma Plc,Krak??w,Poland,50.0614,19.9372,Hospital,Private,Trazobalamin,Mood Stabilizers,2,762,1524,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,17,722,12274,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Prohaska-Kuhic Pharmacy,Wis??a,Poland,49.6667,18.8667,Pharmacy,Institution,Effigine Propraprex,Antimalarial,2,377,754,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Romaguera, Moen and Hagenes Pharmaceutical Limited",Sopot,Poland,54.4419,18.5478,Hospital,Private,Methiclotide,Antibiotics,1,458,458,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Schaefer Group Pharmaceutical Limited,Ustro??,Poland,49.7167,18.8167,Hospital,Government,Tacrodomide,Antipiretics,1,420,420,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Parisian, Hagenes and Skiles Pharma Plc",Ciechocinek,Poland,52.8833,18.7833,Pharmacy,Retail,Travoloride,Antiseptics,6,785,4710,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Senger-Kirlin Pharmacy,Koby??ka,Poland,52.3395,21.1959,Hospital,Government,Eproline,Antibiotics,3,780,2340,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Will and Sons Pharma Plc,Gniew,Poland,53.8333,18.8333,Pharmacy,Retail,Ceretosine,Antiseptics,10,343,3430,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Kilback, Beer and Batz Pharma Plc",Kutno,Poland,52.2333,19.3667,Pharmacy,Retail,Primatate Univatol,Mood Stabilizers,3,172,516,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Leffler-Russel Pharm,Konstancin-Jeziorna,Poland,52.0938,21.1176,Hospital,Private,Tetratanyl,Antimalarial,2,511,1022,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Schaefer Group Pharmaceutical Limited,Ustro??,Poland,49.7167,18.8167,Hospital,Government,Fentatrol Rapatelase,Antibiotics,20,458,9160,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Welch-Orn ,Che??mno,Poland,53.3492,18.4261,Hospital,Private,Metapatch,Antipiretics,5,438,2190,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Nader-Gaylord Pharmaceutical Limited,Sob??tka,Poland,50.8986,16.7444,Hospital,Private,Adrecetam Barazoxane,Antimalarial,10,24,240,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Heller-Abernathy ,Brzeg Dolny,Poland,51.273,16.7081,Hospital,Private,Stelazolid,Antimalarial,2,73,146,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Symbisine Prednimadin,Mood Stabilizers,4,304,1216,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Rosenbaum, Klein and Herzog ",Zb??szy??,Poland,52.2531,15.9178,Hospital,Private,Epzipitant,Analgesics,4,778,3112,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Rutherford and Sons ,Gdynia,Poland,54.5189,18.5319,Pharmacy,Retail,Penitrana,Analgesics,1,179,179,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Symbitrim,Analgesics,1,536,536,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Trantow LLC Pharma Plc,Braniewo,Poland,54.3833,19.8333,Pharmacy,Retail,Epzipitant,Analgesics,5,778,3890,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Lockman Ltd ,Po??aniec,Poland,50.4333,21.2833,Pharmacy,Institution,Algluconium Dorzofoxin,Antibiotics,10,611,6110,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Argalazine Abostryl,Antipiretics,1,628,628,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Rosenbaum, Klein and Herzog ",Zb??szy??,Poland,52.2531,15.9178,Hospital,Private,Tiaracil,Antipiretics,4,162,648,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Ceftatana Serolamide,Antipiretics,6,595,3570,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Rogahn-Klein Pharmacy,Koronowo,Poland,53.3137,17.937,Hospital,Private,Diprolimus,Antiseptics,10,634,6340,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Crist, Wisoky and Nolan Pharmaceutical Ltd",Toru??,Poland,53.0167,18.6167,Pharmacy,Retail,Aclonuma,Antimalarial,12,474,5688,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Kshlerin, Ryan and Leuschke Pharma Plc",Zielona G??ra,Poland,51.9397,15.505,Hospital,Government,Claricriptine Adaferol,Antibiotics,20,33,660,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Fosinofen,Antipiretics,6,385,2310,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Senger-Kirlin Pharmacy,Koby??ka,Poland,52.3395,21.1959,Hospital,Government,Dantolac Pazocor,Analgesics,2,578,1156,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Herman-Koss Pharm,Lubsko,Poland,51.7877,14.9724,Hospital,Private,Topifribrate,Analgesics,2,621,1242,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Halciramine,Antimalarial,4,409,1636,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Wintheiser, Breitenberg and Gottlieb Pharmaceutical Limited",Milan??wek,Poland,52.1243,20.6654,Pharmacy,Retail,Pulmofine,Antibiotics,24,688,16512,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Cormier, Dietrich and Zulauf Pharma Plc",Pu??awy,Poland,51.4166,21.9694,Hospital,Government,Amamadin,Antimalarial,2,713,1426,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Crona PLC Pharma Plc,Bia??ogard,Poland,54.007,15.9875,Hospital,Private,Afretosine,Mood Stabilizers,4,404,1616,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Rowe PLC Pharmaceutical Ltd,K??ty,Poland,49.8821,19.2233,Pharmacy,Institution,Imiformin Transmunex,Antibiotics,1,400,400,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Rowe PLC Pharmaceutical Ltd,K??ty,Poland,49.8821,19.2233,Pharmacy,Institution,Lactubucil,Antipiretics,2,585,1170,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Hill Ltd ,Gliwice,Poland,50.2976,18.6766,Pharmacy,Retail,Acantaine,Antibiotics,5,66,330,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Menogine,Antiseptics,10,742,7420,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Buckridge, Hand and Hyatt Pharma Plc",Zgorzelec,Poland,51.1528,15,Pharmacy,Institution,Aprerase,Antipiretics,20,726,14520,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,McCullough LLC Pharma Plc,Cz??stochowa,Poland,50.8,19.1167,Pharmacy,Retail,Acubulin,Antipiretics,5,490,2450,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Nitzsche, Effertz and Maggio Pharmacy",Malbork,Poland,54.0285,19.0444,Hospital,Private,Doxivorin,Antimalarial,15,516,7740,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Zarostral,Antipiretics,4,141,564,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Crist Inc ,Stary S??cz,Poland,49.5625,20.6364,Hospital,Private,Pentastrin,Antibiotics,6,497,2982,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"McClure, Zemlak and Dibbert Pharma Plc",Gda??sk,Poland,54.3667,18.6333,Pharmacy,Retail,Ribabyclor,Antiseptics,13,469,6097,January,2018,Alan Ray,James Goodwill,Alfa
